capability_label,feature,source_strategy,source_kind,normalized_feature,feature_key
The product provides the product provides videomanagementsoftwarefromAxis’partners.,The product provides the product provides videomanagementsoftwarefromAxis’partners.,text_extraction_agent,raw_text,the product provides the product provides videomanagementsoftwarefromaxis’partners.,videomanagementsoftwarefromaxispartners
The product provides the product provides acap.,The product provides the product provides acap.,text_extraction_agent,raw_text,the product provides the product provides acap.,acap
The product provides the product provides availableataxis.com/vms.,The product provides the product provides availableataxis.com/vms.,text_extraction_agent,raw_text,the product provides the product provides availableataxis.com/vms.,availableataxiscomvms
The product provides the product provides Approvals.,The product provides the product provides Approvals.,text_extraction_agent,raw_text,the product provides the product provides approvals.,approvals
The product provides the product provides Onscreencontrols.,The product provides the product provides Onscreencontrols.,text_extraction_agent,raw_text,the product provides the product provides onscreencontrols.,onscreencontrols
The product provides the product provides Widedynamicrange.,The product provides the product provides Widedynamicrange.,text_extraction_agent,raw_text,the product provides the product provides widedynamicrange.,widedynamicrange
The product provides the product provides Product markings.,The product provides the product provides Product markings.,text_extraction_agent,raw_text,the product provides the product provides product markings.,markings
The product provides the product provides Privacymasks.,The product provides the product provides Privacymasks.,text_extraction_agent,raw_text,the product provides the product provides privacymasks.,privacymasks
"The product provides the product provides CE,ECE,KC,RCM,UL/cUL,UKCA,VCCI,WEEE.","The product provides the product provides CE,ECE,KC,RCM,UL/cUL,UKCA,VCCI,WEEE.",text_extraction_agent,raw_text,"the product provides the product provides ce,ece,kc,rcm,ul/cul,ukca,vcci,weee.",ceecekcrcmulculukcavcciweee
The product provides the product provides Eventconditions.,The product provides the product provides Eventconditions.,text_extraction_agent,raw_text,the product provides the product provides eventconditions.,eventconditions
The product provides the product provides Supply chain.,The product provides the product provides Supply chain.,text_extraction_agent,raw_text,the product provides the product provides supply chain.,supply_chain
"The product provides the product provides Devicestatus:aboveoperatingtemperature,aboveor.","The product provides the product provides Devicestatus:aboveoperatingtemperature,aboveor.",text_extraction_agent,raw_text,"the product provides the product provides devicestatus:aboveoperatingtemperature,aboveor.",devicestatusaboveoperatingtemperatureaboveor
The product provides the product provides TAAcompliant.,The product provides the product provides TAAcompliant.,text_extraction_agent,raw_text,the product provides the product provides taacompliant.,taacompliant
"The product provides the product provides belowoperatingtemperature,belowoperating.","The product provides the product provides belowoperatingtemperature,belowoperating.",text_extraction_agent,raw_text,"the product provides the product provides belowoperatingtemperature,belowoperating.",belowoperatingtemperaturebelowoperating
The product provides the product provides NDAAcompliant.,The product provides the product provides NDAAcompliant.,text_extraction_agent,raw_text,the product provides the product provides ndaacompliant.,ndaacompliant
"The product provides the product provides temperature,IPaddressremoved,networklost,newIP.","The product provides the product provides temperature,IPaddressremoved,networklost,newIP.",text_extraction_agent,raw_text,"the product provides the product provides temperature,ipaddressremoved,networklost,newip.",temperatureipaddressremovednetworklostnewip
"The product provides the product provides address,storagefailure,systemready,withinoperating.","The product provides the product provides address,storagefailure,systemready,withinoperating.",text_extraction_agent,raw_text,"the product provides the product provides address,storagefailure,systemready,withinoperating.",addressstoragefailuresystemreadywithinoperating
The product provides the product provides temperature EMC.,The product provides the product provides temperature EMC.,text_extraction_agent,raw_text,the product provides the product provides temperature emc.,temperature_emc
"The product provides the product provides Edgestorage:recordingongoing,storagedisruption EN55032ClassA,EN55035,EN61000-6-1,.","The product provides the product provides Edgestorage:recordingongoing,storagedisruption EN55032ClassA,EN55035,EN61000-6-1,.",text_extraction_agent,raw_text,"the product provides the product provides edgestorage:recordingongoing,storagedisruption en55032classa,en55035,en61000-6-1,.",edgestoragerecordingongoingstoragedisruption_en55032classaen55035en6100061
"The product provides the product provides I/O:manualtrigger,virtualinput EN61000-6-2,ECER10rev.06(Eapproval),EN50498,.","The product provides the product provides I/O:manualtrigger,virtualinput EN61000-6-2,ECER10rev.06(Eapproval),EN50498,.",text_extraction_agent,raw_text,"the product provides the product provides i/o:manualtrigger,virtualinput en61000-6-2,ecer10rev.06(eapproval),en50498,.",iomanualtriggervirtualinput_en6100062ecer10rev06eapprovalen50498
The product provides the product provides MQTTsubscribe Australia/NewZealand:RCMAS/NZSCISPR32ClassA.,The product provides the product provides MQTTsubscribe Australia/NewZealand:RCMAS/NZSCISPR32ClassA.,text_extraction_agent,raw_text,the product provides the product provides mqttsubscribe australia/newzealand:rcmas/nzscispr32classa.,mqttsubscribe_australianewzealandrcmasnzscispr32classa
The product provides the product provides Scheduledandrecurring:scheduledevent Canada:ICES-3(A)/NMB-3(A).,The product provides the product provides Scheduledandrecurring:scheduledevent Canada:ICES-3(A)/NMB-3(A).,text_extraction_agent,raw_text,the product provides the product provides scheduledandrecurring:scheduledevent canada:ices-3(a)/nmb-3(a).,scheduledandrecurringscheduledevent_canadaices3anmb3a
"The product provides the product provides Video:averagebitratedegradation,livestreamopen, Japan:VCCIClassA,.","The product provides the product provides Video:averagebitratedegradation,livestreamopen, Japan:VCCIClassA,.",text_extraction_agent,raw_text,"the product provides the product provides video:averagebitratedegradation,livestreamopen, japan:vcciclassa,.",videoaveragebitratedegradationlivestreamopen_japanvcciclassa
"The product provides the product provides tampering Korea:KSC9835,KSC9832ClassA,.","The product provides the product provides tampering Korea:KSC9835,KSC9832ClassA,.",text_extraction_agent,raw_text,"the product provides the product provides tampering korea:ksc9835,ksc9832classa,.",tampering_koreaksc9835ksc9832classa
The product provides the product provides USA:FCCPart15SubpartBClassA.,The product provides the product provides USA:FCCPart15SubpartBClassA.,text_extraction_agent,raw_text,the product provides the product provides usa:fccpart15subpartbclassa.,usafccpart15subpartbclassa
The product provides the product provides Safety.,The product provides the product provides Safety.,text_extraction_agent,raw_text,the product provides the product provides safety.,safety
"The product provides the product provides IEC/EN/UL62368-1,CAN/CSAC22.2No.62368-1,.","The product provides the product provides IEC/EN/UL62368-1,CAN/CSAC22.2No.62368-1,.",text_extraction_agent,raw_text,"the product provides the product provides iec/en/ul62368-1,can/csac22.2no.62368-1,.",iecenul623681cancsac222no623681
The product provides the product provides UNECER118.,The product provides the product provides UNECER118.,text_extraction_agent,raw_text,the product provides the product provides unecer118.,unecer118
The product provides the product provides IS13252.,The product provides the product provides IS13252.,text_extraction_agent,raw_text,the product provides the product provides is13252.,is13252
"The product provides 2. ThisproductincludessoftwaredevelopedbytheOpenSSLProjectforuseintheOpenSSLToolkit.(openssl.org),andcryptographicsoftware.","The product provides 2. ThisproductincludessoftwaredevelopedbytheOpenSSLProjectforuseintheOpenSSLToolkit.(openssl.org),andcryptographicsoftware.",text_extraction_agent,raw_text,"the product provides 2. thisproductincludessoftwaredevelopedbytheopensslprojectforuseintheopenssltoolkit.(openssl.org),andcryptographicsoftware.",thisproduct_softwaredevelopedbytheopensslprojectforuseintheopenssltoolkitopensslorgandcryptographicsoftware
The product provides the product provides writtenbyEricYoung(eay@cryptsoft.com).,The product provides the product provides writtenbyEricYoung(eay@cryptsoft.com).,text_extraction_agent,raw_text,the product provides the product provides writtenbyericyoung(eay@cryptsoft.com).,writtenbyericyoungeaycryptsoftcom
The product provides the product provides 3. Fordetectionoftamperingattemptsinstaticandnon-crowdedscenes.,The product provides the product provides 3. Fordetectionoftamperingattemptsinstaticandnon-crowdedscenes.,text_extraction_agent,raw_text,the product provides the product provides 3. fordetectionoftamperingattemptsinstaticandnon-crowdedscenes.,fordetectionoftamperingattemptsinstaticandnoncrowdedscenes
The product provides the product provides Environment Power.,The product provides the product provides Environment Power.,text_extraction_agent,raw_text,the product provides the product provides environment power.,environment_power
"The product provides the product provides IEC/EN60529IP66,IEC/EN60529IP67, PoweroverEthernet(PoE)IEEE802.3af/802.3atType1.","The product provides the product provides IEC/EN60529IP66,IEC/EN60529IP67, PoweroverEthernet(PoE)IEEE802.3af/802.3atType1.",text_extraction_agent,raw_text,"the product provides the product provides iec/en60529ip66,iec/en60529ip67, poweroverethernet(poe)ieee802.3af/802.3attype1.",iecen60529ip66iecen60529ip67_poweroverethernetpoeieee8023af8023attype1
"The product provides the product provides IEC/EN62262IK10, Class1.","The product provides the product provides IEC/EN62262IK10, Class1.",text_extraction_agent,raw_text,"the product provides the product provides iec/en62262ik10, class1.",iecen62262ik10_class1
"The product provides the product provides IEC60721-3-5Class5M3(vibrationandshock), Typical2.2W,max3.8W.","The product provides the product provides IEC60721-3-5Class5M3(vibrationandshock), Typical2.2W,max3.8W.",text_extraction_agent,raw_text,"the product provides the product provides iec60721-3-5class5m3(vibrationandshock), typical2.2w,max3.8w.",iec6072135class5m3vibrationandshock_typical22wmax38w
"The product provides the product provides IEC60068-2-1,IEC60068-2-2,IEC60068-2-27,.","The product provides the product provides IEC60068-2-1,IEC60068-2-2,IEC60068-2-27,.",text_extraction_agent,raw_text,"the product provides the product provides iec60068-2-1,iec60068-2-2,iec60068-2-27,.",iec6006821iec6006822iec60068227
"The product provides the product provides IEC60068-2-64,IEC60068-2-78,IEC60068–2–14.","The product provides the product provides IEC60068-2-64,IEC60068-2-78,IEC60068–2–14.",text_extraction_agent,raw_text,"the product provides the product provides iec60068-2-64,iec60068-2-78,iec60068–2–14.",iec60068264iec60068278iec60068214
The product provides the product provides Connectors.,The product provides the product provides Connectors.,text_extraction_agent,raw_text,the product provides the product provides connectors.,connectors
"The product provides the product provides RJ45:male,10BASE-T/100BASE-TX.","The product provides the product provides RJ45:male,10BASE-T/100BASE-TX.",text_extraction_agent,raw_text,"the product provides the product provides rj45:male,10base-t/100base-tx.",rj45male10baset100basetx
"The product provides the product provides Network M12:female,rugged,D-codedwithrotatablecoupling.","The product provides the product provides Network M12:female,rugged,D-codedwithrotatablecoupling.",text_extraction_agent,raw_text,"the product provides the product provides network m12:female,rugged,d-codedwithrotatablecoupling.",network_m12femaleruggeddcodedwithrotatablecoupling
The product provides the product provides NISTSP500-267 nut.,The product provides the product provides NISTSP500-267 nut.,text_extraction_agent,raw_text,the product provides the product provides nistsp500-267 nut.,nistsp500267_nut
The product provides the product provides AllconnectorssupportPoE.,The product provides the product provides AllconnectorssupportPoE.,text_extraction_agent,raw_text,the product provides the product provides allconnectorssupportpoe.,allconnectorssupportpoe
The product provides the product provides Cybersecurity.,The product provides the product provides Cybersecurity.,text_extraction_agent,raw_text,the product provides the product provides cybersecurity.,cybersecurity
"The product provides the product provides ETSIEN303645,BSIITSecurityLabel Storage.","The product provides the product provides ETSIEN303645,BSIITSecurityLabel Storage.",text_extraction_agent,raw_text,"the product provides the product provides etsien303645,bsiitsecuritylabel storage.",etsien303645bsiitsecuritylabel_storage
The product provides the product provides SupportformicroSD/microSDHC/microSDXCcardwith.,The product provides the product provides SupportformicroSD/microSDHC/microSDXCcardwith.,text_extraction_agent,raw_text,the product provides the product provides supportformicrosd/microsdhc/microsdxccardwith.,supportformicrosdmicrosdhcmicrosdxccardwith
The product provides the product provides UHSSpeedClassU1.,The product provides the product provides UHSSpeedClassU1.,text_extraction_agent,raw_text,the product provides the product provides uhsspeedclassu1.,uhsspeedclassu1
The product provides the product provides Supportforrecordingtonetwork-attachedstorage.,The product provides the product provides Supportforrecordingtonetwork-attachedstorage.,text_extraction_agent,raw_text,the product provides the product provides supportforrecordingtonetwork-attachedstorage.,supportforrecordingtonetworkattachedstorage
The product provides the product provides (NAS).,The product provides the product provides (NAS).,text_extraction_agent,raw_text,the product provides the product provides (nas).,nas
The product provides the product provides ForSDcardandNASrecommendationsseeaxis.com.,The product provides the product provides ForSDcardandNASrecommendationsseeaxis.com.,text_extraction_agent,raw_text,the product provides the product provides forsdcardandnasrecommendationsseeaxis.com.,forsdcardandnasrecommendationsseeaxiscom
The product provides the product provides Edge security.,The product provides the product provides Edge security.,text_extraction_agent,raw_text,the product provides the product provides edge security.,edge_security
"The product provides the product provides Software:SignedOS,bruteforcedelayprotection,.","The product provides the product provides Software:SignedOS,bruteforcedelayprotection,.",text_extraction_agent,raw_text,"the product provides the product provides software:signedos,bruteforcedelayprotection,.",softwaresignedosbruteforcedelayprotection
The product provides the product provides digestauthenticationandOAuth2.0RFC6749Client Operating conditions.,The product provides the product provides digestauthenticationandOAuth2.0RFC6749Client Operating conditions.,text_extraction_agent,raw_text,the product provides the product provides digestauthenticationandoauth2.0rfc6749client operating conditions.,digestauthenticationandoauth20rfc6749client_operating_conditions
The product provides the product provides CredentialFlow/OpenIDAuthorizationCodeFlowfor -30°Cto55°C(-22°Fto131°F).,The product provides the product provides CredentialFlow/OpenIDAuthorizationCodeFlowfor -30°Cto55°C(-22°Fto131°F).,text_extraction_agent,raw_text,the product provides the product provides credentialflow/openidauthorizationcodeflowfor -30°cto55°c(-22°fto131°f).,credentialflowopenidauthorizationcodeflowfor_30cto55c22fto131f
"The product provides the product provides centralizedADFSaccountmanagement,password Maximum(intermittent):70°C(158°F).","The product provides the product provides centralizedADFSaccountmanagement,password Maximum(intermittent):70°C(158°F).",text_extraction_agent,raw_text,"the product provides the product provides centralizedadfsaccountmanagement,password maximum(intermittent):70°c(158°f).",centralizedadfsaccountmanagementpassword_maximumintermittent70c158f
"The product provides the product provides protection,AES-XTS-Plain64256bitSDcardencryption Humidity:10-100%RH(condensing).","The product provides the product provides protection,AES-XTS-Plain64256bitSDcardencryption Humidity:10-100%RH(condensing).",text_extraction_agent,raw_text,"the product provides the product provides protection,aes-xts-plain64256bitsdcardencryption humidity:10-100%rh(condensing).",protectionaesxtsplain64256bitsdcardencryption_humidity10100rhcondensing
The product provides the product provides Hardware:AxisEdgeVaultcybersecurityplatform.,The product provides the product provides Hardware:AxisEdgeVaultcybersecurityplatform.,text_extraction_agent,raw_text,the product provides the product provides hardware:axisedgevaultcybersecurityplatform.,hardwareaxisedgevaultcybersecurityplatform
"The product provides the product provides Secureelement(CCEAL6+),system-on-chipsecurity.","The product provides the product provides Secureelement(CCEAL6+),system-on-chipsecurity.",text_extraction_agent,raw_text,"the product provides the product provides secureelement(cceal6+),system-on-chipsecurity.",secureelementcceal6systemonchipsecurity
"The product provides the product provides (TEE),AxisdeviceID,securekeystore,signedvideo, Storage conditions.","The product provides the product provides (TEE),AxisdeviceID,securekeystore,signedvideo, Storage conditions.",text_extraction_agent,raw_text,"the product provides the product provides (tee),axisdeviceid,securekeystore,signedvideo, storage conditions.",teeaxisdeviceidsecurekeystoresignedvideo_storage_conditions
"The product provides the product provides secureboot,encryptedfilesystem(AES-XTS-Plain64 -40°Cto65°C(-40°Fto149°F).","The product provides the product provides secureboot,encryptedfilesystem(AES-XTS-Plain64 -40°Cto65°C(-40°Fto149°F).",text_extraction_agent,raw_text,"the product provides the product provides secureboot,encryptedfilesystem(aes-xts-plain64 -40°cto65°c(-40°fto149°f).",securebootencryptedfilesystemaesxtsplain64_40cto65c40fto149f
The product provides the product provides 256bit).,The product provides the product provides 256bit).,text_extraction_agent,raw_text,the product provides the product provides 256bit).,256bit
The product provides the product provides Dimensions.,The product provides the product provides Dimensions.,text_extraction_agent,raw_text,the product provides the product provides dimensions.,dimensions
"The product provides the product provides Network security Height:50mm(1.97in),ø110mm(4.33in).","The product provides the product provides Network security Height:50mm(1.97in),ø110mm(4.33in).",text_extraction_agent,raw_text,"the product provides the product provides network security height:50mm(1.97in),ø110mm(4.33in).",network_security_height50mm197inø110mm433in
"The product provides the product provides IEEE802.1x(EAP-TLS,PEAP-MSCHAPv2)4,.","The product provides the product provides IEEE802.1x(EAP-TLS,PEAP-MSCHAPv2)4,.",text_extraction_agent,raw_text,"the product provides the product provides ieee802.1x(eap-tls,peap-mschapv2)4,.",ieee8021xeaptlspeapmschapv24
"The product provides the product provides IEEE802.1AE(MACsecPSK/EAP-TLS),IEEE802.1AR,.","The product provides the product provides IEEE802.1AE(MACsecPSK/EAP-TLS),IEEE802.1AR,.",text_extraction_agent,raw_text,"the product provides the product provides ieee802.1ae(macsecpsk/eap-tls),ieee802.1ar,.",ieee8021aemacsecpskeaptlsieee8021ar
The product provides the product provides Weight.,The product provides the product provides Weight.,text_extraction_agent,raw_text,the product provides the product provides weight.,weight
"The product provides the product provides HTTPS/HSTS4,TLSv1.2/v1.34,NetworkTimeSecurity.","The product provides the product provides HTTPS/HSTS4,TLSv1.2/v1.34,NetworkTimeSecurity.",text_extraction_agent,raw_text,"the product provides the product provides https/hsts4,tlsv1.2/v1.34,networktimesecurity.",httpshsts4tlsv12v134networktimesecurity
The product provides the product provides 241g(0.53lb).,The product provides the product provides 241g(0.53lb).,text_extraction_agent,raw_text,the product provides the product provides 241g(0.53lb).,241g053lb
"The product provides the product provides (NTS),X.509CertificatePKI,host-basedfirewall.","The product provides the product provides (NTS),X.509CertificatePKI,host-basedfirewall.",text_extraction_agent,raw_text,"the product provides the product provides (nts),x.509certificatepki,host-basedfirewall.",ntsx509certificatepkihostbasedfirewall
The product provides the product provides Boxcontent.,The product provides the product provides Boxcontent.,text_extraction_agent,raw_text,the product provides the product provides boxcontent.,boxcontent
The product provides the product provides Documentation.,The product provides the product provides Documentation.,text_extraction_agent,raw_text,the product provides the product provides documentation.,documentation
"The product provides the product provides Camera,Installationguide,Windows®decoder1-user.","The product provides the product provides Camera,Installationguide,Windows®decoder1-user.",text_extraction_agent,raw_text,"the product provides the product provides camera,installationguide,windows®decoder1-user.",camerainstallationguidewindowsdecoder1user
The product provides the product provides AXISHardeningGuide.,The product provides the product provides AXISHardeningGuide.,text_extraction_agent,raw_text,the product provides the product provides axishardeningguide.,axishardeningguide
"The product provides the product provides license,lenstool.","The product provides the product provides license,lenstool.",text_extraction_agent,raw_text,"the product provides the product provides license,lenstool.",licenselenstool
The product provides the product provides AXISVulnerabilityManagementPolicy.,The product provides the product provides AXISVulnerabilityManagementPolicy.,text_extraction_agent,raw_text,the product provides the product provides axisvulnerabilitymanagementpolicy.,axisvulnerabilitymanagementpolicy
The product provides the product provides AXISSecurityDevelopmentModel.,The product provides the product provides AXISSecurityDevelopmentModel.,text_extraction_agent,raw_text,the product provides the product provides axissecuritydevelopmentmodel.,axissecuritydevelopmentmodel
The product provides the product provides AXISOSSoftwareBillofMaterial(SBOM) Optional accessories.,The product provides the product provides AXISOSSoftwareBillofMaterial(SBOM) Optional accessories.,text_extraction_agent,raw_text,the product provides the product provides axisossoftwarebillofmaterial(sbom) optional accessories.,axisossoftwarebillofmaterialsbom_optional_accessories
"The product provides the product provides Todownloaddocuments,gotoaxis.com/support/ Lenses.","The product provides the product provides Todownloaddocuments,gotoaxis.com/support/ Lenses.",text_extraction_agent,raw_text,"the product provides the product provides todownloaddocuments,gotoaxis.com/support/ lenses.",todownloaddocumentsgotoaxiscomsupport_lenses
"The product provides the product provides cybersecurity/resources LensM122.1mm,F2.2:horizontalfieldofview145°.","The product provides the product provides cybersecurity/resources LensM122.1mm,F2.2:horizontalfieldofview145°.",text_extraction_agent,raw_text,"the product provides the product provides cybersecurity/resources lensm122.1mm,f2.2:horizontalfieldofview145°.",cybersecurityresources_lensm1221mmf22horizontalfieldofview145
"The product provides the product provides ToreadmoreaboutAxiscybersecuritysupport,goto LensM122.8mm,F1.2:horizontalfieldofview107°.","The product provides the product provides ToreadmoreaboutAxiscybersecuritysupport,goto LensM122.8mm,F1.2:horizontalfieldofview107°.",text_extraction_agent,raw_text,"the product provides the product provides toreadmoreaboutaxiscybersecuritysupport,goto lensm122.8mm,f1.2:horizontalfieldofview107°.",toreadmoreaboutaxiscybersecuritysupportgoto_lensm1228mmf12horizontalfieldofview107
"The product provides the product provides axis.com/cybersecurity LensM123.6mm,F2.0:horizontalfieldofview88°.","The product provides the product provides axis.com/cybersecurity LensM123.6mm,F2.0:horizontalfieldofview88°.",text_extraction_agent,raw_text,"the product provides the product provides axis.com/cybersecurity lensm123.6mm,f2.0:horizontalfieldofview88°.",axiscomcybersecurity_lensm1236mmf20horizontalfieldofview88
"The product provides the product provides LensM126mm,F1.6:horizontalfieldofview51°.","The product provides the product provides LensM126mm,F1.6:horizontalfieldofview51°.",text_extraction_agent,raw_text,"the product provides the product provides lensm126mm,f1.6:horizontalfieldofview51°.",lensm126mmf16horizontalfieldofview51
"The product provides the product provides General LensM128mm,F1.6:horizontalfieldofview39°.","The product provides the product provides General LensM128mm,F1.6:horizontalfieldofview39°.",text_extraction_agent,raw_text,"the product provides the product provides general lensm128mm,f1.6:horizontalfieldofview39°.",general_lensm128mmf16horizontalfieldofview39
The product provides the product provides Other.,The product provides the product provides Other.,text_extraction_agent,raw_text,the product provides the product provides other.,other
"The product provides the product provides AXIST94D01SMountBracket,.","The product provides the product provides AXIST94D01SMountBracket,.",text_extraction_agent,raw_text,"the product provides the product provides axist94d01smountbracket,.",axist94d01smountbracket
"The product provides the product provides Casing AXIST94D02SCurvedMountBracket,.","The product provides the product provides Casing AXIST94D02SCurvedMountBracket,.",text_extraction_agent,raw_text,"the product provides the product provides casing axist94d02scurvedmountbracket,.",casing_axist94d02scurvedmountbracket
"The product provides the product provides IP66/67-andIK10-ratedaluminumandpolycarbonate NetworkcouplerIP66,Networkcablecouplerindoor,.","The product provides the product provides IP66/67-andIK10-ratedaluminumandpolycarbonate NetworkcouplerIP66,Networkcablecouplerindoor,.",text_extraction_agent,raw_text,"the product provides the product provides ip66/67-andik10-ratedaluminumandpolycarbonate networkcouplerip66,networkcablecouplerindoor,.",ip6667andik10ratedaluminumandpolycarbonate_networkcouplerip66networkcablecouplerindoor
"The product provides the product provides casing TM3101PendantWallMount,AXISTP3826-Ehousing,.","The product provides the product provides casing TM3101PendantWallMount,AXISTP3826-Ehousing,.",text_extraction_agent,raw_text,"the product provides the product provides casing tm3101pendantwallmount,axistp3826-ehousing,.",casing_tm3101pendantwallmountaxistp3826ehousing
"The product provides the product provides TP3827ClearDomeCover,TP3830TopBlackCover.","The product provides the product provides TP3827ClearDomeCover,TP3830TopBlackCover.",text_extraction_agent,raw_text,"the product provides the product provides tp3827cleardomecover,tp3830topblackcover.",tp3827cleardomecovertp3830topblackcover
"The product provides the product provides Formoreaccessories,seeaxis.com/products/axis-.","The product provides the product provides Formoreaccessories,seeaxis.com/products/axis-.",text_extraction_agent,raw_text,"the product provides the product provides formoreaccessories,seeaxis.com/products/axis-.",formoreaccessoriesseeaxiscomproductsaxis
The product provides the product provides Mounting.,The product provides the product provides Mounting.,text_extraction_agent,raw_text,the product provides the product provides mounting.,mounting
The product provides the product provides m3905-r#accessories.,The product provides the product provides m3905-r#accessories.,text_extraction_agent,raw_text,the product provides the product provides m3905-r#accessories.,m3905raccessories
The product provides the product provides Insidevehicles.,The product provides the product provides Insidevehicles.,text_extraction_agent,raw_text,the product provides the product provides insidevehicles.,insidevehicles
The product provides the product provides System tools.,The product provides the product provides System tools.,text_extraction_agent,raw_text,the product provides the product provides system tools.,tools
"The product provides the product provides AXISSiteDesigner,AXISDeviceManager,product.","The product provides the product provides AXISSiteDesigner,AXISDeviceManager,product.",text_extraction_agent,raw_text,"the product provides the product provides axissitedesigner,axisdevicemanager,product.",axissitedesigneraxisdevicemanagerproduct
"The product provides the product provides selector,accessoryselector,lenscalculator.","The product provides the product provides selector,accessoryselector,lenscalculator.",text_extraction_agent,raw_text,"the product provides the product provides selector,accessoryselector,lenscalculator.",selectoraccessoryselectorlenscalculator
The product provides the product provides Availableataxis.com.,The product provides the product provides Availableataxis.com.,text_extraction_agent,raw_text,the product provides the product provides availableataxis.com.,availableataxiscom
The product provides the product provides Languages.,The product provides the product provides Languages.,text_extraction_agent,raw_text,the product provides the product provides languages.,languages
"The product provides the product provides English,German,French,Spanish,Italian,Russian,.","The product provides the product provides English,German,French,Spanish,Italian,Russian,.",text_extraction_agent,raw_text,"the product provides the product provides english,german,french,spanish,italian,russian,.",englishgermanfrenchspanishitalianrussian
"The product provides the product provides SimplifiedChinese,Japanese,Korean,Portuguese,.","The product provides the product provides SimplifiedChinese,Japanese,Korean,Portuguese,.",text_extraction_agent,raw_text,"the product provides the product provides simplifiedchinese,japanese,korean,portuguese,.",simplifiedchinesejapanesekoreanportuguese
"The product provides the product provides Polish,TraditionalChinese,Dutch,Czech,Swedish,.","The product provides the product provides Polish,TraditionalChinese,Dutch,Czech,Swedish,.",text_extraction_agent,raw_text,"the product provides the product provides polish,traditionalchinese,dutch,czech,swedish,.",polishtraditionalchinesedutchczechswedish
"The product provides the product provides Finnish,Turkish,Thai,Vietnamese.","The product provides the product provides Finnish,Turkish,Thai,Vietnamese.",text_extraction_agent,raw_text,"the product provides the product provides finnish,turkish,thai,vietnamese.",finnishturkishthaivietnamese
The product provides the product provides Warranty.,The product provides the product provides Warranty.,text_extraction_agent,raw_text,the product provides the product provides warranty.,warranty
"The product provides the product provides 5-yearwarranty,seeaxis.com/warranty.","The product provides the product provides 5-yearwarranty,seeaxis.com/warranty.",text_extraction_agent,raw_text,"the product provides the product provides 5-yearwarranty,seeaxis.com/warranty.",5yearwarrantyseeaxiscomwarranty
The product provides the product provides Partnumbers.,The product provides the product provides Partnumbers.,text_extraction_agent,raw_text,the product provides the product provides partnumbers.,partnumbers
The product provides the product provides Availableataxis.com/products/axis-m3905-r#part-.,The product provides the product provides Availableataxis.com/products/axis-m3905-r#part-.,text_extraction_agent,raw_text,the product provides the product provides availableataxis.com/products/axis-m3905-r#part-.,availableataxiscomproductsaxism3905rpart
The product provides the product provides numbers.,The product provides the product provides numbers.,text_extraction_agent,raw_text,the product provides the product provides numbers.,numbers
The product provides the product provides Sustainability.,The product provides the product provides Sustainability.,text_extraction_agent,raw_text,the product provides the product provides sustainability.,sustainability
The product provides the product provides Substancecontrol.,The product provides the product provides Substancecontrol.,text_extraction_agent,raw_text,the product provides the product provides substancecontrol.,substancecontrol
"The product provides the product provides PVCfree,BFR/CFRfree.","The product provides the product provides PVCfree,BFR/CFRfree.",text_extraction_agent,raw_text,"the product provides the product provides pvcfree,bfr/cfrfree.",pvcfreebfrcfrfree
The product provides the product provides RoHSinaccordancewithEURoHSDirective2011/65/.,The product provides the product provides RoHSinaccordancewithEURoHSDirective2011/65/.,text_extraction_agent,raw_text,the product provides the product provides rohsinaccordancewitheurohsdirective2011/65/.,rohsinaccordancewitheurohsdirective201165
The product provides the product provides EU/andEN63000:2018.,The product provides the product provides EU/andEN63000:2018.,text_extraction_agent,raw_text,the product provides the product provides eu/anden63000:2018.,euanden630002018
The product provides the product provides REACHinaccordancewith(EC)No1907/2006.ForSCIP.,The product provides the product provides REACHinaccordancewith(EC)No1907/2006.ForSCIP.,text_extraction_agent,raw_text,the product provides the product provides reachinaccordancewith(ec)no1907/2006.forscip.,reachinaccordancewithecno19072006forscip
"The product provides the product provides UUID,seeaxis.com/partner.","The product provides the product provides UUID,seeaxis.com/partner.",text_extraction_agent,raw_text,"the product provides the product provides uuid,seeaxis.com/partner.",uuidseeaxiscompartner
The product provides the product provides Materials.,The product provides the product provides Materials.,text_extraction_agent,raw_text,the product provides the product provides materials.,materials
The product provides the product provides Recycledaluminum:95%.,The product provides the product provides Recycledaluminum:95%.,text_extraction_agent,raw_text,the product provides the product provides recycledaluminum:95%.,recycledaluminum95
The product provides the product provides ScreenedforconflictmineralsinaccordancewithOECD.,The product provides the product provides ScreenedforconflictmineralsinaccordancewithOECD.,text_extraction_agent,raw_text,the product provides the product provides screenedforconflictmineralsinaccordancewithoecd.,screenedforconflictmineralsinaccordancewithoecd
The product provides the product provides guidelines.,The product provides the product provides guidelines.,text_extraction_agent,raw_text,the product provides the product provides guidelines.,guidelines
"The product provides the product provides ToreadmoreaboutsustainabilityatAxis,gotoaxis.","The product provides the product provides ToreadmoreaboutsustainabilityatAxis,gotoaxis.",text_extraction_agent,raw_text,"the product provides the product provides toreadmoreaboutsustainabilityataxis,gotoaxis.",toreadmoreaboutsustainabilityataxisgotoaxis
The product provides the product provides com/about-axis/sustainability.,The product provides the product provides com/about-axis/sustainability.,text_extraction_agent,raw_text,the product provides the product provides com/about-axis/sustainability.,comaboutaxissustainability
